Version,ImageSource,GpsStatus,AltitudeType,GpsLatitude,GpsLongitude,AbsoluteAltitude,RelativeAltitude,GimbalRollDegree,GimbalYawDegree,GimbalPitchDegree,FlightRollDegree,FlightYawDegree,FlightPitchDegree,FlightXSpeed,FlightYSpeed,FlightZSpeed,CamReverse,GimbalReverse,SelfData,RtkFlag,RtkStdLon,RtkStdLat,RtkStdHgt,RtkDiffAge,NTRIPMountPoint,NTRIPPort,NTRIPHost,SurveyingMode,DewarpFlag,DewarpData,CalibratedFocalLength,CalibratedOpticalCenterX,CalibratedOpticalCenterY,UTCAtExposure,ShutterType,CameraSerialNumber,DroneModel,DroneSerialNumber,CaptureUUID,RelativeOpticalCenterX,RelativeOpticalCenterY,DewarpHMatrix,CalibratedHMatrix,VignettingFlag,VignettingData,LS_type,LS_status,Package_idx,Cfg_cnt,RawData,BandName,BandFreq,Irradiance,SensorGain,ExposureTime,SensorGainAdjustment,SensorIndex,BlackLevel,DroneID,RigCameraIndex,img_id
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805481091,+174.738455707,+91.834,+47.679,+0.00,+85.80,-45.00,+6.70,+85.70,+1.50,0.2,4.3,0.4,0,0,,50,0.01202,0.01161,0.02448,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:36.422035,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,fd2fa9260cfb4775956b9e70181fb0f4,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,202,1,13171.000 11160.000 13089.000 11492.000,Green,560(+/-16)nm,20489.467,2.365,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114117_0150
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805194186,+174.737687944,+106.409,+62.286,+180.00,+97.70,-90.00,-7.60,-82.00,-4.90,0.5,-4.3,0.6,0,0,,50,0.01219,0.01167,0.02468,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:35.189028,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,ad464e5e7fcf477f959aff1c830fce80,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,160,1,14392.000 12234.000 14083.000 12264.000,Green,560(+/-16)nm,20598.248,2.134,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113916_0094
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805528644,+174.737651174,+98.023,+53.828,+0.00,+86.20,-45.00,+6.00,+85.80,+0.10,0.3,4.4,0.1,0,0,,50,0.01209,0.01164,0.02460,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:20.103051,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,f4f702a095674e34b1882ef167396d7f,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,162,1,13789.000 11700.000 13720.000 12043.000,Red,650(+/-16)nm,17764.605,2.621,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919114101_0142
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805539377,+174.737872214,+97.456,+53.284,+0.00,+98.10,-89.90,+7.60,+98.10,-1.50,-0.5,4.2,0.2,0,0,,50,0.01213,0.01161,0.02471,2.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:05.827672,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,10663d3f1da040549d25a1db1919967f,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,235,1,14121.000 11994.000 14078.000 12341.000,Green,560(+/-16)nm,20275.762,2.483,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113946_0109
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805664867,+174.739936289,+91.933,+47.756,+0.00,-82.00,-89.90,-3.10,-81.90,-4.50,0.6,-4.3,-0.1,0,0,,50,0.01223,0.01165,0.02495,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:36:35.508866,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,53817b073964415e86a0240789289799,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,230,1,16923.000 14465.000 16709.000 14620.000,Red,650(+/-16)nm,18528.010,1.163,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113616_0006
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805382690,+174.737438708,+99.304,+55.135,+0.00,-82.10,-89.90,-5.90,-82.00,-2.80,0.5,-4.3,0.3,0,0,,50,0.01218,0.01160,0.02477,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:26.575676,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,c70a6b3c355340d49bcc376bb98781e4,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,100,1,15791.000 13472.000 15552.000 13618.000,Green,560(+/-16)nm,22037.477,1.853,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113707_0031
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805662367,+174.738448732,+96.406,+52.264,+0.00,-93.20,-89.90,-11.30,-92.90,-6.80,-0.1,-4.3,0.0,0,0,,50,0.01207,0.01159,0.02451,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:30.338043,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,427d708748404b029c2cc7c2cb7fbe39,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,39,1,14530.000 12362.000 14226.000 12406.000,RedEdge,730(+/-16)nm,14852.233,1.000,1932,0.759301,3,3200,1581F5FKD238100D5238,3,20250919114011_0121
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805518667,+174.738637662,+95.257,+51.101,+0.00,-81.90,-89.90,-4.10,-81.80,-5.60,0.8,-4.3,-0.1,0,0,,50,0.01226,0.01165,0.02485,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:02.061047,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,4f5277579c3047b8929afed6521f79a9,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,40,1,16421.000 14028.000 16191.000 14178.000,Red,650(+/-16)nm,18714.340,2.228,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113643_0019
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805367049,+174.738260793,+101.376,+57.200,+0.00,+97.90,-89.90,+10.00,+98.00,-2.10,-0.5,4.4,0.4,0,0,,50,0.01213,0.01160,0.02470,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:55.164389,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,64ba4735ccbc449cbf0e66b2a047d202,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,170,1,13897.000 11805.000 13903.000 12206.000,Red,650(+/-16)nm,18119.135,3.151,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113736_0045
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805228411,+174.737987034,+106.903,+62.762,+180.00,+97.60,-90.00,-8.60,-82.00,-7.60,0.5,-4.2,-0.4,0,0,,50,0.01218,0.01168,0.02467,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:29.071320,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,6013f31c20364d0ea1e84691fc858ad5,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,145,1,14025.000 11918.000 13720.000 11957.000,Green,560(+/-16)nm,20533.750,2.021,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113910_0091
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805518330,+174.737672009,+98.367,+54.201,+180.00,-82.10,-90.00,+1.80,+98.00,-1.00,-0.6,4.3,0.2,0,0,,50,0.01214,0.01159,0.02470,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:01.734200,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,2809092678764c71accc25d05f0112a3,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,225,1,14859.000 12641.000 14857.000 13024.000,RedEdge,730(+/-16)nm,14200.767,1.509,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113942_0107
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805526319,+174.740360171,+93.905,+49.742,+180.00,+176.40,-90.00,-18.60,-6.20,+5.50,4.2,-1.2,-0.1,0,0,,50,0.01225,0.01154,0.02488,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:40.059091,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,8863a39fed9a443ea889bc7146074058,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,24,1,12975.000 10999.000 12773.000 11194.000,NIR,860(+/-26)nm,13747.533,1.016,1743,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113821_0067
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805370918,+174.737340567,+98.657,+54.474,+180.00,+97.60,-90.00,-10.50,-81.90,-6.10,0.7,-4.3,0.2,0,0,,50,0.01223,0.01165,0.02484,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:28.612775,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,8f8d46cced584dedbd0c96c208c8100e,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,105,1,15055.000 12828.000 14789.000 12943.000,RedEdge,730(+/-16)nm,15258.961,1.151,1953,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113709_0032
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805423829,+174.738760077,+96.428,+52.241,+180.00,-82.00,-90.00,+7.30,+97.90,-2.50,-0.7,4.3,0.4,0,0,,50,0.01209,0.01157,0.02458,1.40000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:38:05.363648,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,e34fb6f2a9d14060924a80d35b7d82c0,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,195,1,13639.000 11582.000 13657.000 11970.000,NIR,860(+/-26)nm,13782.525,1.027,1953,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113746_0050
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805228331,+174.737987048,+106.903,+62.762,+180.00,+97.60,-90.00,-8.60,-82.00,-7.60,0.5,-4.2,-0.4,0,0,,50,0.01218,0.01168,0.02467,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:29.071320,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,6013f31c20364d0ea1e84691fc858ad5,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,145,1,14025.000 11918.000 13720.000 11957.000,Red,650(+/-16)nm,17684.965,2.538,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113910_0091
1.6,MS_RE_CAMERA,RTK,RtkAlt,-36.805607972,+174.739436709,+93.177,+49.035,+180.00,+97.80,-90.00,-7.00,-82.00,-5.70,0.5,-4.3,-0.1,0,0,,50,0.01222,0.01174,0.02489,1.80000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2190.280029296875,2193.790039062500,8.489990234375,2.867980957031,0.009405629709,-0.046353500336,-0.001809429959,-0.000621274987,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:36:45.721723,Electronic,5J3O3AREC7L09V,M3M,1581F5FKD238100D5238,fe0dc65cd2234a8c852aca9387c55bac,30.520020,29.961975,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.886557e-01,1.059631e-02,-6.073367e+00,-1.313557e-02,9.853198e-01,3.568872e+01,-7.070796e-08,-1.889613e-06,1.000000e+00",0,"-0.000102463, 1.435802e-06, -4.019951e-09, 6.727129e-12, -5.008908e-15, 1.409827e-18",1,2,255,1,15133.000 12893.000 14872.000 13015.000,RedEdge,730(+/-16)nm,15036.191,1.044,1547,0.759301,3,3200,1581F5FKD238100D5238,3,20250919113626_0011
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805382610,+174.737438722,+99.304,+55.135,+0.00,-82.10,-89.90,-5.90,-82.00,-2.80,0.5,-4.3,0.3,0,0,,50,0.01218,0.01160,0.02477,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:26.575676,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,c70a6b3c355340d49bcc376bb98781e4,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,100,1,15791.000 13472.000 15552.000 13618.000,Red,650(+/-16)nm,19018.150,2.265,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113707_0031
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805366969,+174.738260807,+101.376,+57.200,+0.00,+97.90,-89.90,+10.00,+98.00,-2.10,-0.5,4.4,0.4,0,0,,50,0.01213,0.01160,0.02470,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:55.164389,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,64ba4735ccbc449cbf0e66b2a047d202,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,170,1,13897.000 11805.000 13903.000 12206.000,Green,560(+/-16)nm,21033.008,2.579,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113736_0045
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805518747,+174.738637648,+95.257,+51.101,+0.00,-81.90,-89.90,-4.10,-81.80,-5.60,0.8,-4.3,-0.1,0,0,,50,0.01226,0.01165,0.02485,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:37:02.061047,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,4f5277579c3047b8929afed6521f79a9,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,40,1,16421.000 14028.000 16191.000 14178.000,Green,560(+/-16)nm,21693.566,1.957,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919113643_0019
1.6,MS_NIR_CAMERA,RTK,RtkAlt,-36.805384917,+174.739384695,+95.756,+51.596,+180.00,+97.80,-90.00,-5.80,-82.10,-2.30,0.6,-4.4,-0.2,0,0,,50,0.01205,0.01156,0.02451,1.60000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2205.260009765625,2206.780029296875,-22.030029296875,-27.093994140625,0.005586800165,-0.039736099541,-0.001695959945,-0.000788366015,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:39:00.506430,Electronic,5J4O3AIRC3Q0AG,M3M,1581F5FKD238100D5238,0b3af9baf2404a4bbd6803ab7d85aa90,0.000000,0.000000,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.867841e-01,2.693946e-02,6.325290e+00,-2.707129e-02,9.824314e-01,8.612610e+01,1.769609e-06,-1.422967e-06,1.000000e+00",0,"-0.000015943, 1.333366e-06, -3.821700e-09, 6.403690e-12, -4.773525e-15, 1.338004e-18",1,2,75,1,15239.000 12985.000 14998.000 13102.000,NIR,860(+/-26)nm,13742.012,1.021,1547,0.917817,4,3200,1581F5FKD238100D5238,4,20250919113841_0077
1.6,MS_G_CAMERA,RTK,RtkAlt,-36.805528563,+174.737651167,+98.023,+53.843,+0.00,+86.20,-45.00,+6.00,+85.80,+0.10,0.3,4.4,0.1,0,0,,50,0.01209,0.01164,0.02460,1.20000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2181.139892578125,2183.000000000000,10.550048828125,2.455017089844,0.007797109894,-0.043786898255,-0.001427249983,-0.000858979009,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:41:20.103051,Electronic,5HZO3AGGC630DE,M3M,1581F5FKD238100D5238,f4f702a095674e34b1882ef167396d7f,32.580078,29.549011,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922765e-01,1.110543e-02,-1.126713e+01,-1.325014e-02,9.908519e-01,2.789460e+01,-5.049450e-07,-1.265397e-06,1.000000e+00",0,"-0.000151862, 1.791861e-06, -5.125924e-09, 8.050445e-12, -5.708480e-15, 1.538213e-18",1,2,162,1,13789.000 11700.000 13720.000 12043.000,Green,560(+/-16)nm,20640.445,2.365,1953,0.512913,1,3200,1581F5FKD238100D5238,1,20250919114101_0142
1.6,MS_R_CAMERA,RTK,RtkAlt,-36.805539457,+174.737872199,+97.456,+53.284,+0.00,+98.10,-89.90,+7.60,+98.10,-1.50,-0.5,4.2,0.2,0,0,,50,0.01213,0.01161,0.02471,2.00000,AUKT00NZL0,2101,positionz-rt.linz.govt.nz,1,0,"2023-07-31;2185.320068359375,2188.100097656250,3.239990234375,-21.327026367188,0.005409639794,-0.041799500585,-0.001311820000,-0.001172650023,0.000000000000",2170.000000,1296.000000,972.000000,2025-09-18T23:40:05.827672,Electronic,5J2O3ARRC7L0CC,M3M,1581F5FKD238100D5238,10663d3f1da040549d25a1db1919967f,25.270020,5.766968,"1.716200,0.000000,415.752014,0.000000,1.716200,309.813995,0.000000,0.000000,1.000000","9.922707e-01,1.418118e-02,-8.510752e+00,-1.547667e-02,9.896930e-01,5.574044e+01,1.762008e-07,-1.117101e-06,1.000000e+00",0,"-0.000130952, 1.701803e-06, -4.943783e-09, 7.963970e-12, -5.783830e-15, 1.597196e-18",1,2,235,1,14121.000 11994.000 14078.000 12341.000,Red,650(+/-16)nm,17450.426,2.921,1953,0.571341,2,3200,1581F5FKD238100D5238,2,20250919113946_0109
